Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
78,-0.23076923076923,475,13,0.51075205397606,0.041441225260496,237766.57640219
79,-2.0416666666667,445,12,0.50395943945646,0.046182111792266,240870.14482617
80,-0.15909090909091,426,11,0.52048797821999,0.042844968050718,243970.74544001
81,-3.6136363636364,388,11,0.49316652363539,0.042717561155558,247072.61222601
82,-1.1363636363636,376,11,0.49126614797115,0.045336891233921,250179.29944086
83,1.15,379,10,0.49204953026772,0.041469593584538,253264.30240369
84,-2.9318181818182,416,11,0.5150208016634,0.042386865958571,256350.25635958
85,-3.4545454545455,449,11,0.50481225144863,0.04061849874258,259451.20921779
86,0.41666666666667,428,12,0.50619653791189,0.040018052533269,262556.47954965
87,-2.4772727272727,383,11,0.50989700716734,0.04107795406878,265645.21741557
88,-3.4090909090909,432,11,0.51705974817276,0.042119602460414,268736.37077069
89,-2.3409090909091,416,11,0.49812022680044,0.042572794374079,271826.71463871
90,0.3,361,10,0.51363953912258,0.040790196239948,274916.96188283
91,-2.625,430,12,0.52031855756044,0.039498947232962,278015.84529686
92,1.6136363636364,400,11,0.5019823461175,0.037031001240015,281105.74615073
93,-4.8,385,10,0.51154043471813,0.040575571134686,284197.1706388
94,-0.63888888888889,362,9,0.50376432192326,0.038692793294787,287305.07751155
95,2.0833333333333,322,9,0.50861694628,0.036429760098457,290404.15810561
96,-3.5277777777778,355,9,0.5042593947649,0.036601860828698,293492.53668165
97,-0.38636363636364,404,11,0.51700482833385,0.040047428168356,296592.94970655
98,-3.65,380,10,0.5182768368125,0.039160800464451,299686.30462861
99,-2.9,374,10,0.53293561637402,0.040975055977702,302787.99873877
