Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
42,-6.0208333333333,482,12,0.45747923773527,0.042458710625768,126458.34766293
43,-1.9,555,15,0.45183955562115,0.042399740766734,129550.40173292
44,-7.5,479,13,0.47835363066196,0.042559848606586,132637.18359709
45,-6.6875,455,12,0.44431625276804,0.040284845102578,135729.21975207
46,-8.9807692307692,486,13,0.45677413457632,0.038720687437803,138815.07875204
47,-4.825,396,10,0.45799841880798,0.036913332745433,141908.51582503
48,-7.5681818181818,393,11,0.43723845565319,0.042279472753406,144993.19221425
49,-1.5,559,15,0.44824945348501,0.039370908103883,148082.60764003
50,-6.2083333333333,456,12,0.45087397807837,0.03716516715847,151168.20122814
51,-9.8,534,15,0.43702257186174,0.035734470188618,154257.148736
52,-8,492,13,0.44362791693211,0.03762533941865,157344.15754008
53,-5.25,459,12,0.45500042200089,0.036687616363168,160434.63341284
54,-5.3409090909091,413,11,0.4488413001895,0.034906475421041,163523.18911505
55,-6.4318181818182,436,11,0.45025093793869,0.036342834193259,166613.51492286
56,-8.0384615384615,461,13,0.46570703411102,0.03995348854363,169697.67845893
57,-7.6346153846154,501,13,0.43338271135092,0.039611381992698,172786.25870085
58,-7.7916666666667,437,12,0.44928603261709,0.040222072809935,175872.73005581
59,-5.9583333333333,463,12,0.46624615210295,0.040560769751668,178964.54942298
60,-9.9090909090909,413,11,0.4442690333128,0.038295251406729,182062.75369263
61,-3.8125,428,12,0.43601207023859,0.035158951945603,185158.80821776
62,-7.6923076923077,475,13,0.40569348537922,0.035799814514816,188250.66081071
63,-6.6363636363636,431,11,0.42681465303898,0.042572220876813,191351.09989786
64,-5,400,11,0.41745218658447,0.0398869420439,194434.95675683
65,-6,402,10,0.42086963629723,0.0396958931759,197527.92675591
66,-8.425,387,10,0.42330500152707,0.038195345409214,200615.96345854
67,-4.7727272727273,421,11,0.40715691006184,0.036385320782661,203720.71026158
68,-8.5833333333333,443,12,0.40344660624862,0.039129270635545,206804.60639071
69,-8.7,373,10,0.40128754279017,0.036490554556251,209908.93703961
70,-8.6666666666667,443,12,0.40851074105501,0.038445966929197,213017.6966126
71,-2.7272727272727,413,11,0.41067783224583,0.0347543014884,216075.20573568
72,-4.7708333333333,441,12,0.40127306774259,0.036854844558984,219183.13803959
73,-5.8958333333333,453,12,0.40975332427025,0.036320907175541,222279.96047664
74,-9.4090909090909,400,11,0.39718827790022,0.035727003157139,225375.15562463
75,-12.6875,408,12,0.39383558106422,0.036454273343086,228467.32659149
76,-3.9772727272727,409,11,0.40533371210098,0.037318908035755,231551.33051062
77,-4.6136363636364,429,11,0.39889466708899,0.036922183424234,234666.38622546
78,-8.8461538461538,475,13,0.39915732344985,0.036689936708659,237766.57640219
79,-7,445,12,0.38725353875756,0.032528960898519,240870.14482617
80,-8.75,426,11,0.39519296753407,0.034220179125667,243970.74544001
81,-5.2045454545455,388,11,0.39592769497633,0.03491831561923,247072.61222601
82,-7.1818181818182,376,11,0.40324878278375,0.035286599181592,250179.29944086
83,-9.875,379,10,0.38703223651648,0.032568644538522,253264.30240369
84,-5.9545454545455,416,11,0.40559637379646,0.037186695754528,256350.25635958
85,-6,449,11,0.40885295468569,0.035535577245057,259451.20921779
86,-9.2083333333333,428,12,0.40436582121253,0.033965634226799,262556.47954965
87,-5.9772727272727,383,11,0.41843406271935,0.033925799757242,265645.21741557
88,-5.6363636363636,432,11,0.40849586594105,0.038514320969582,268736.37077069
89,-6.9545454545455,416,11,0.40571232023835,0.036798851117492,271826.71463871
90,-9.15,361,10,0.39028529846668,0.037728272676468,274916.96188283
91,-6.125,430,12,0.40744237133861,0.037438799366355,278015.84529686
92,-10.159090909091,400,11,0.39765123099089,0.037313489928842,281105.74615073
93,-4.1,385,10,0.41264896920323,0.037302253067493,284197.1706388
94,-8.6111111111111,362,9,0.41678735074401,0.034228690594435,287305.07751155
95,-10.361111111111,322,9,0.42678021454811,0.033199661089806,290404.15810561
96,-5.6666666666667,355,9,0.40362212339044,0.038675586894155,293492.53668165
97,-8.1818181818182,404,11,0.40906615021825,0.033120844051242,296592.94970655
98,-5.225,380,10,0.41440004438162,0.036935546435416,299686.30462861
99,-5.875,374,10,0.41312079289556,0.036710994064808,302787.99873877
